"created_at","text","label_numeric"
2022-08-28,"Jour 1 de la campagne

Les gaffes : 

La madame 
Les vieux péquistes et les vieux libéraux

Misogynie et l’agisme 

Ca commence bien. Et surtout ils ne veulent pas diviser 

#polqc #Elxn2022 #qc2022",1
2022-08-28,"Les élections générales de 2022 ont été officiellement déclenchées par François Legault ce 28 août. Le député sortant Simon Jolin-Barrette sollicite l’appui des électeurs pour un troisième mandat.",0
2022-08-28,"Ils sont même pas capable d'écrire Repentigny sur leurs pancartes de Repentigny

#polqc",0
2022-08-28,"Je vous invite en ce commencement de campagne électorale à faire la Boussole électorale afin de mieux vous orienter par rapport aux partis politiques et surtout, surtout, aux idées qui construiront notre avenir! ⚜️",2
2022-08-28,"Ces municipalités sont dans la circonscription voisine de Maskinongé avec l'excellent candidat #pcq Serge Noël !",0
2022-08-28,"Les quatre mesures pour lutter contre l’inflation que présentera la CAQ au cours de la campagne électorale sont réunies sous l’appellation « bouclier contre l’inflation »; la première annonce en ce sens aura lieu demain #polqc #qc2022",0
2022-08-28,"Autant environnementaliste que nationaliste 👆. Si l’ environnement était un enjeu sérieux vous n’ auriez pas de pancartes en coroplast fixées avec de beaux « tie wraps » en pétrole 👆#polqc",1
2022-08-28,"Comme si QS était si jeune: marxisme et communisme me semble que ça date pas d’hier! Puis Manon, c’est de la dernière jeunesse faut croire! #qc2022",1
2022-08-28,"Le Bloc et le PQ c'est le même parti ! #polqc #qc2022",1
2022-08-28,"«Le 3e lien, c'est important»: les enjeux à surveiller dans la Capitale-Nationale #qc2022",0
2022-08-28,"Petite balade pour prendre l’air pendant une grosse journée de contenu et en profiter pour faire un petit repérage de l’opération pancarte! #Taschereau #qc2022",2
2022-08-28,"Le PQ est en détresse , il est devenu davantage un mouvement politique qu'un parti, on dirait une secte . #polqc  #qc2022",1
2022-08-28,"Âgisme : Attitude de discrimination ou de ségrégation à l'encontre des personnes âgées. #qs #polqc #Elections2022",1
2022-08-28,"Le #Partiquébécois est le seul a promettre un referendum 1 er mandat si élu majoritaire, go!💙💪💪💪",0
2022-08-28,"Vous avez passé 2 ans à diviser le Qc. #DehorsLaCAQ",1
2022-08-28,"Rappel d’@electionsquebec
 en ce début de la saison des pancartes: vandaliser une 🪧 électorale est non seulement une infraction régie par le Code criminel, mais c’est aussi contraire aux valeurs de notre système démocratique. On ne touche pas, qu’on les ❤️ ou ❌. #qc2022 #polqc",0
2022-08-28,"J'suis surpris que pas plus de gens aient fait le rapprochement entre le slogan de QS, «Changer d→ère»… et le slogan de la Banque Tangerine, «Changez d'ère bancaire». 🤔",2
2022-08-28,"Sonia LeBel, Même en campagne électorale vous demeurez des gens inhumains??

Photo qui pourrait passer comme prise en avril 2020

#dehorslacaq
@PconservateurQc
2022",1
2022-08-29,"Un candidat n’est rien sans une solide équipe de bénévoles!

Merci à vous tous! Vous êtes fantastiques! 💙",0
2022-08-29,"A l'époque du slogan: MAÎTRES CHEZ NOUS, Lévesque était libéral. On connâit la suite. Le monde change. Mais le rêve de Lévesque est plus pertinent que jamais. Travaillons tous ensemble à la prochaine fois. On prépare le terrain avec le @partiquebecois.",0
2022-08-29,"Baisse d’impôts de François Legault financée à même le Fonds des générations: «Dure journée pour la jeunesse!»",0
2022-08-29,"Souvenir d'hier... Nos candidats jeunes présents au lancement de campagne! 🥰 #polqc #PQ2022",0
2022-08-29,"Comparatif avec mars 2022: le @PconservateurQc
 solidifie sa place comme seule option contre #CAQ pour les québécois.

Oui, mes ami(e)s le vent tourne. 😉",1
2022-08-29,"Ce candidat conservateur fait campagne avec une peluche d'éléphant
Il est pour GNL Québec «l'éléphant dans la pièce»",0
2022-08-29,"Si votre slogan peut être adopté par tous les partis, c'est qu'il est nul. Mon avis sur les slogans 2022.",2
2022-08-29,"Encore une fois, merci à notre chef @francoislegault
 pour la belle visite, à toute son équipe, au restaurant Le Tournesol pour l'accueil, à tous les bénévoles et amis présents, et surtout, à ma famille qui me soutient depuis le début.",0
2022-08-29,"Le chef caquiste @francoislegault
 fait maintenant un arrêt en Beauce avec son équipe de candidat de la région Chaudière-Appalaches.",0
2022-08-29,"La CAQ a littéralement démoli le Québec dans les dernières années. Nos aînés ont été assassinés, nos droits piétinés, les relations humaines brisées, notres système d'éducation s'est effondré et leur slogan de campagne électorale est : Continuons.",1
2022-08-29,"Ce moment où tu réalises que ton sac à dos ressemble beaucoup trop à une affiche de @QuebecSolidaire.",2
2022-08-29,"Une stratège du PLQ dans Jean-Talon",0
2022-08-29,"⚡ Consulte le programme famille du @PconservateurQc
 - http://senseipascal.org/famille

Au revoir les listes d’attente et concurrence entre les garderies pour avoir plus de choix quant aux heures d'ouverture et les services offerts.",0
2022-08-29,"#CAQce n’est pas tout le monde qui est achetable! Je ne le suis pas!

@Francoislegault Je préfère largement me passer de l’argent que #Legault distribue (car c’est le nôtre en passant) et voter afin que le Québec #PQ devienne un pays où, nous seront maître de notre destin.",1
2022-08-29,"Cet après-midi je suis allé à la rencontre des travailleurs et travailleuses de l’hôpital Maisonneuve-Rosemont avec @vmarissal. C’est unanime: il est grand temps qu’un gouvernement prenne réellement soin du personnel soignant.  #polqc #qc2022",0
2022-08-29,"Début de soirée à #SteFélicité#Matanie#Gaspésie#Québec",2
2022-08-29,"🐞La coccinelle est un symbole de bonheur entre moi et ma soeur ... Je pense à toi Nancy!

Cette coccinelle prend son envol jusqu'à toi, toi, toi... 
Jusqu'à vous qui avez besoin de chance 🌞

29 août 2022
#Québec",2
2022-08-29,"Je viens de jaser politique avec 2 collègues réticents à l'indépendance du Québec, par méconnaissance du sujet et des avantages.

Quelques minutes ont suffit pour qu'ils soient désormais plus ouverts à ce projet.

Dire la vérité, c'est payant 🙂",2
2022-08-29,"Un petit coup de survoltage pour le bus de QS",0
2022-08-29,"Bonsoir Natashquan 👋 toujours des paysages à couper le souffle sur la #CôteNord! Bien heureuse de #continuer ma tournée ici👌#CAQ",0
2022-08-29,"Grosse nouvelle, #FrancoisLegault vient nous dire que les Québécois sont ceux qui payent le plus d'impôts.  Ça fait 4 ans qu'il gouverne er il  vient de s'en rendre compte..Pourquuoi #Legault t'as rien fait en 4 ans concernant l'IMPÔT ?  #CAQ #polqc #PQ #plq",1
2022-08-29,"Afin de répondre à l’augmentation du coût de la vie, la @coalitionavenir
 propose un montant ponctuel de 

✅600 $ par adulte ayant un revenu de 50K$ et 
✅400 $ par adulte gagnant de 50K $ à 100K$.",0
2022-08-29,"L'HEURE JUSTE - PSPP estime qu'il y a deux millions d'électeurs indépendantistes et c'est même un peu plus que ça",0
2022-08-29,"L’île d’Orléans est un site patrimonial protégé en vertu des lois québécoises.

Le pont-autoroute proposé par le #PCQ viendrait défigurer et déchirer ce véritable joyau de notre patrimoine.

On ne remplace pas un mauvais projet de #3elien par un projet encore pire.",0
2022-08-29,"Utilisation du mot « nègre » dans un contexte académique: début des audiences entre l’université et Verushka Lieutenant-Duval #wokisme",0
2022-08-29,"Le @SPVM serait plus efficace et productive si les #policiers et #policières du @SPVM cesseraient de gaspiller leur temps et ressources sur la #répressionpolicière des #manifestations, et les faux accusations pour museler les lanceurs d'alerte et activistes #montréalais.",1
2022-08-29,"Demandez-donc un plan clair et mesurable à la ville de Montréal pour améliorer sérieusement l’efficacité et la productivité du #SPVM . L’incurie et la désorganisation, c’est assez tabarnak! Nous sommes la risée à travers le Canada. @Val_Plante",1
2022-08-29,"C'est le logo du Parti conservateur d'Éric Duhaime que vous voyez sur cette proposition de tracé pour un 3e lien qui passe au milieu de l'Île d'Orléans. 

Question: Quelle est la hauteur nécessaire au sud pour laisser passer les porte-conteneurs et navires de croisière? 

#PCQ",2
2022-08-29,"Des chefs de partis portant des gilets pare-balles, au Québec, pendant une campagne électorale. Sommes-nous vraiment rendus là ?",1
2022-08-29,"La grande classe de QS! Regardez comment ils ont posé leur pancarte, en écrasant celle du PQ. Les couteaux volent bas et la campagne est à peine débutée.",2
2022-08-29,"Euh, je sais qu’il y a l’Ukraine et la #CAQ mais en #Irak il semble que la marmite chauffe!",0
2022-08-29,"Le pont et l’est de la ville parmi les priorités de Marchand",0
2022-08-29,"Ça fait plusieurs tweets que je lis du #PCQ. La frustration s’installe!",2
2022-08-29,"« La #CAQ s’engage à verser » La CAQ? Ce cher PM, amant de la langue française,comprend sûrement que ce qu’il vient de tweeter, c’est l’aveux qu’il a décidé que le trésor québécois lui appartient. Comme jadis  Louis XIV le disait « L’État c’est moi ».",1
2022-08-29,"Hey @E_Duhaime
, peux-tu dire merci à ta meute de vandales pour le ramassage de nos affiches électorales, peux-tu juste leur dire d’attendre le 4 octobre, histoire de respecter la démocratie. Je sais, démocratie est un mot de plus de deux syllabes, mais fais leur un dessin! #pcq",1
2022-08-29,"Ça va être le temps homme de sciences, spécialistes des maladies à #Sars_Cov2 d’informer encore davantage la population que #Duhaime fait campagne sur des faits qu’il ne maîtrise pas. De grâce, impliquez-vous! Ne laissez pas cet homme s’approcher des décisions du gouv.du Qbc📣",2
2022-08-29,"130 billets vendus pour notre dîner estival des @ouiquebec hier. Toute la diversité du mouvement présente. Merci à nos orateurs, surtout, qui ont amené le soleil avec eux ! (+ de photos sur le FB des OUI Qc) #polqc",0
2022-08-29,"Le mot liberté appartient au #PCQ",1
2022-08-29,"Le changement de garde politique est la meilleure protection des peuples contre la corruption endémique. Ou du moins, cela rend plus difficile les opérations et décisions politiques visant à favoriser un petit cercle d’amis. #qc2022 #changement",1
2022-08-29,"Bien sûr Radiocan a choisi une photo qui te désavantage Grrr!",2
2022-08-29,"Un pays pour tout le monde, voilà qui distingue et enrage les péquistes ""de souche"". #polqc",2
2022-08-29,"#Bellechasse : François Legault promet d’intervenir face à l’inflation >>>",0
2022-08-29,"Copie Duhaime sur la baisse d'impôts ainsi que sur la Liberté maintenant, principe qu'il a ridiculisé pendant 2 ans en voulant imposer un traitement médical pour travailler. Un seul mot décrit ce genre de type, #hypocrite #DehorsLaCAQ",1
2022-08-29,"Grace Daou, candidate Blainville",0
2022-08-29,"Ne parlez surtout pas des idées, d'un coup que les gens se mettrait à se fier sur leur jugement…",2
2022-08-29,"La CAQ et le PLQ, chouchous des élus municipaux",0
2022-08-29,"Boussole électorale 2022 de Radio-Canada: Je ne peux pas être plus à droite.",2
2022-08-29,"This meeting must have happened sometime between 2018 and now in the QLP war room. #qc2022",2
2022-08-30,"Breaking news: le Quebec est en recession!!
L’économie du Québec en « perte de vitesse » :#polqc https://lp.ca/f6UzcV?",1
2022-08-30,"Il y a 10 jours à peine, dans un document, la CAQ confirmait n'avoir aucune intention d'utiliser les versements au Fonds des générations à d'autres fins que la réduction de la dette. Pourtant, au 2e jour de #qc2022, Legault a promis exactement l'inverse.",0
2022-08-30,"#streetphotography #photography #photo #Montreal #Quebec",2
2022-08-30,"Au troisième jour de la campagne électorale au Québec, le coût de la vie et l'environnement sont au coeur des annonces.",0
2022-08-30,"L'ordre dans lequel un parti politique aborde les sujets est particulièrement révélateur de ses priorités. Le PQ a choisi de présenter aujourd’hui un plan complet, réaliste et détaillé pour lutter contre les changements climatiques. #polqc #pq",0
2022-08-30,"J'ai pris beaucoup trop de café aujourd'hui... #assnat #polqc #Electionsqc2022 #liberticide",2
2022-08-30,"Quand c'est rendu que tu bouches les trous avec du personnel politique à la dernière minute, c'est que ton bateau est déjà au fond de l'eau.",0
2022-08-30,"Le semaine dernière, Maxime Roy s'annonçait encore comme directeur des communications du #PLQ.  Ajd, attaché de presse de la CAQ. Bref, ce qu'il est réellement est un mercenaire politique.  #polqc #qc2022",1
2022-08-30,"Ça fait deux jours que la campagne est commencée et on a déjà des promesses de baisses d’impôt. À qui profitent-elles réellement?",0
2022-08-30,"Aucune déclaration à vérifier.",2
2022-08-30,"Bulletin de candidature déposé. C’est une petite fierté, le @partiquebecois
 est encore en forme puisqu’on a déposé 137 signatures, les premiers, à la minute pile où c’était possible. L’accueil est bon, on continue! #polqc #pq #Lacstjean",0
2022-08-30,"Le seul parti progressiste capable de battre la CAQ dans la Capitale Nationale, c’est Québec solidaire. 

On a la plus grosse machine militante, celle qui a fait élire Catherine et Sol en 2018, elle est encore plus forte et nombreuse en 2022!",0
2022-08-30,"Legault ce matin avec quelques uns de ses supporters! #polqc2022 #CAQ",2
2022-08-30,"Qui ferait le ou la meilleure première ministre du Québec?

#Leger360",2
2022-08-30,"Le 3 octobre, on inverse la tendance. Tout le monde vote. #TLMV",2
2022-08-30,"C’est fait! Mon bulletin de mise en candidature a été déposé officiellement au bureau du Directeur d’Élections Québec de Masson!
#Polqc",2
2022-08-30,"L’#UQAM organise un débat électoral en collaboration avec @tvanouvelles
 le 7 septembre, animé par notre diplômé Pierre-Olivier Zappa. 

Places limitées; réservez ou suivez le débat en direct sur Facebook!",0
2022-08-30,"La force du @PconservateurQc
, c'est la qualité de son équipe et les convictions passionnées de ses membres. 💪

Un GROS merci à tous nos bénévoles qui ont participé à notre ""chasse aux poteaux"" ce weekend, jusqu'aux petites heures du matin ! 🙏",0
2022-08-30,"Faut donner raison a Anglade, #Legault l'a copie. Qu'est ce que #Legauut attend pour AUGMENTER LES RENTES DU QUÉBEC, c'est ça que les AINÉS veulent. 
 2000$ pour les aînés: Legault est «un copieur», plaide Anglade | JDQ https://",0
2022-08-30,"Le premier ministre @francoislegault
 arrive dans #StFrançois accueilli par @Sthilairec
, @Genevie81886149
 et André Bachand de la @coalitionavenir
.",0
2022-08-30,"C'est ironique quand même de voir les animateurs de Radio X qui passent leurs temps à dénoncer le parti pris des médias quand on les voit faire la promotion de Duhaime et compagnie sans aucune retenue. #qc2022 #polqc https://t.co/57Sq0AQo1X",0
2022-08-30,"La Coalition avenir Québec (CAQ) et ses deux candidats sur la Côte-Nord, Yves Montigny dans René-Lévesque, et Kateri C. Jourdain dans Duplessis, ont dévoilé leurs propositions pour aider les Québécois à lutter contre l’inflation.",0
2022-08-30,"Est-ce le monde à l'envers?

Selon @JFLisee
 les mesures anti-inflationnistes de Québec solidaire sont moins progressistes que celles de la Coalition Avenir Québec et du Parti libéral",0
2022-08-30,"POV: tes parents votent pour la CAQ et le PLQ alors t’installes une pancarte de @QuebecSolidaire
 devant chez eux 🧡",2
2022-08-30,"L’heure juste: le chef de QS dit que les soins dentaires sont les plus chers au Québec, mais c'est plutôt en Alberta et en Colombie-Britannique",0
2022-08-30,"Staircase, downtown #Montreal , #Quebec
Canon EOS RP | RF24-105mm F4 L IS USM
63mm ƒ/8.0 1/160s ISO 800",2
2022-08-30,"Pauvre caricaturiste.Réactions grdmt exagérées ajd, j'espère qu'on en a tiré des leçons. Je l'écoute présentement à #RDI2460, il fait presque peine à voir. Son intention était tout autre que celle qu'on lui a prêtée. Évidemment, il y a le médium(journal)qui ne l'a pas aidé.",0
2022-08-30,"Fuck l'avenir!
Fuck les générations futures!
Fuck la société à long terme!
Des baisses d'impôts tout de suite pour des votes tout de suite!
On veut le pouvoir!
On veut nos limos!
Fuck le reste!",2
2022-08-30,"Breaking news: le Quebec est en recession!!
L’économie du Québec en « perte de vitesse »",1
2022-08-30,"Embarqueriez-vous avec Christian Dubé dans une van grise, avec un code QR sur le côté?
Genre, une journée qui pleut dans un chemin moins fréquenté? -Claude Gelinas",2
2022-08-30,"«S’il mène une bonne campagne [...], M.@E_Duhaime pourrait devenir la révélation politique de l’année.»",0
2022-08-30,"Wrong! If this were true, the premier of Quebec would be in a maximum security prison RN. Instead where is he? Ohhh right, about to win a landslide majority government.",2
2022-08-30,"... Pourquoi un appel d'offres MAINTENANT pour des gardiens pour camps detentions quarantaines...??? Veut ps etre conspi mais .. aidez moi a comprendre .. #polqc #polcan #canada #CovidIsNotOver #wtf",1
2022-08-30,"La santé, un enjeu complexe qui sera au coeur de la campagne électorale #polqc La population de La Sarre, en Abitibi, a décidé de s'attaquer elle-même au problème de pénurie de personnel en santé et lancer une grande séduction",0
2022-08-30,"OR not championed by a person, eh. Lackey of Likud (LOL) @liberal_party
 & Dear Leader Justoinette #Trudeau were all too happy to feed #Muslim women to racist & Islamophobic alligators - lest ""his"" vote bank in #Quebec be dented. #cdnpoli #Canada @TellMamaUK
 @MaxBlumenthal
 @NoLore",1
2022-08-30,"À lire et relire ! C'est le même sort au #Canada de #Trudeau  Seul @francoislegault
 #Quebec tient tête à cette écoeuranterie ! #quebec2022 @SenatorHousakos
 @SenatCA",2
2022-08-30,"Qui, à Rouyn-Noranda, se souvient que c’était urgent, que c’était  une question de vie ou de mort? Ah ben non, y a un festival de musique, le reste peut attendre. 🤦🏻‍♂️ #FonderieHorne #SantéPublique #polQC",0
2022-08-30,"Oui je l'avoue... je suis un anti CAQ, anti masque, anti vax expérimental.... mais surtout, un anti bullshit !

#DehorsLaCAQ",2
2022-08-30,"Plan en environnement du @partiquebecois
 
À lire! 

Le PQ ramènerait à 8 000$ la subvention pour VE et ce montant serait indexé au coût de la vie 👍
#Qc2022",0
2022-08-30,"Surprise non, mais leur insistance à mettre tous sur le dos des changements climatiques, et extrapoler sur ce qu'on le ressent sans jamais s'adresser à nous est plus qu'insultante et enlève toute crédibilité à leur éco activisme! #JustinTrudeau #Canada #Quebec",1
2022-08-30,"Est-ce que les candidats «parachutés» dans une région qui n’est pas la leur sont désavantagés?",2
2022-08-30,"Des publicités du PCQ enfreignent la loi électorale https://lapresse.ca/elections-quebec/2022-08-30/des-publicites-du-pcq-enfreignent-la-loi-electorale.php #Québec #polqc #PCQ #Duhaime #quebec2022 #polqc2022 #qc2022",0
2022-08-30,"Cette campagne électorale me fascine beaucoup!  

Pour le moment, les partis politiques se testent et s'étudient. 

La comparaison qui me vient en tête: le début de La finale de la Coupe du monde de soccer.

#polqc #assnat #qc2022 #polcan #quebec2022",2
2022-08-30,"C’est un fait que #qs a une 🦷 contre les faits! #polQC #AssNat #QC2022",0
2022-08-30,"#DominiqueAnglade #partiliberalduquebec #élections #Elections2022 #électionsquébec2022

L’autobus libéral en panne mécanique!
VVVrrrmmmmmm…",1
2022-08-30,"La cheffe @DomAnglade du @LiberalQuebec est dans un rassemblement militant ce soir dans Montmagny. Moins de 30 personnes sont dans la salle. Peu d’applaudissements et on pourrait, presque, entendre voler une mouche #qc2022",0
2022-08-30,"Incroyable ces images du #Pakistan , le 1/3 du pays a été inondé , une misère affreuse , qu'avant-nous à nous lamenter dans notre pays ?  #polqc #polcan",0
2022-08-30,"For the first time since the start of the pandemic, schools in Quebec will open without any public health measures in place. Kids with chronic illness and those with weakened immune systems will have no remote learning option. #teachertwitter #Quebec",0
2022-08-30,"Je viens de recevoir un chèque de 6,50$ d’un recours collectif contre Microsoft.

Me voilà armé d’un bouclier anti-inflation.

#polqc",2
2022-08-30,"Les Anglos pissent sur Lévesque ! La Gazette méprise les Québécois francophones, une fois de plus !",1
2022-08-30,"Planifier comment faire de la merde durant les élections au #Québec en abordant les lois 21 et96.",2
2022-08-31,"Résumé graphique de l'aide proposée, à ce jour, par les cinq partis politiques, en lien avec le maintien du pouvoir d'achat.

Les baisses d'impôt et de taxes, c'est d'abord pour les riches !

Je suis fier du Parti Québécois, qui aide celles et ceux dans le besoin.",0
2022-08-31,"Message de notre chef du Parti conservateur du Québec, Éric Duhaime

""Jamais je ne vais me laisser intimider par François Legault""

N’hésitez pas à partager. #PCQ #LibresChezNous",0
2022-08-31,"Legault: il a tyranisé la population qui s'est écoeuré.Pas besoin de blâmer les autres.

Fait penser a un homme violent qui comprends que da femme le laisse.

Le cycle de la violence se termine quand les victimes le decident et non quand le tyran le veut!",1
2022-08-31,"Un homme accusé d’avoir menacé Marwah Rizqy. La libérale demande des mesures de sécurité pour les députés #assnat",0
2022-08-31,"C’est quoi la solution de Duhaime contre la crise du logement : Plus de Airbnb!",1
2022-08-31,"Aujourd'hui j'ai fait semblant que les écoles au Québec c'est important. J'ai aussi bullshité en lançant des promesses vides d'investissement de 2 millards dans nos écoles quand on est même pas capable de prendre 400 quelques millions du Fédéral donnés pour ça. #CAQ #polqc",1
2022-08-31,"J'ai rapporté du #Québec une jolie déco #bouledesorcière  #witchball désormais suspendue à ma fenêtre
Protection de la maison contre des esprits maléfiques et les sorcières (si l'une d'elles passe devant, elle sera attirée puis capturée dans la boule)
instagram @lestroiscorbeaux",2
2022-08-31,"It’s no wonder Quebec is the least favourite province 👌🏻 look at our roads look at this disastrous government! #caq💩 #catastrophe #racistquebec #killbill21 #killbill96",1
2022-08-31,"Et le 400 millions que le fédéral vous a donné, il est passé ou lui? Vous nous faite croire que vous aller mettre 2 milliards quand vous avez détourné les 400 millions du fédéral!! #polqc #caq",1
2022-08-31,"vous n'êtes pas au service de la population, nous sommes a votre service. débarrassez!!!!! #dehorslacaq",1
2022-08-31,"Venez jaser un peu avec nous tantôt ! #Rosemont #polqc #polqc2022",2
2022-08-31,"Un gros plaisir de rencontrer Matthieu et Louis-Alexandre pour la remise de leur affiche.🤘

Le message est unanime dans mes échanges: on veut du changement à l'#assnat le 03 octobre. 👍

Encore quelques dodos avant de dire ""bye, bye, Legault"" !

#polqc #pcq #elections2022",2
2022-08-31,"
En public, François Legault ferme la porte au projet GNL-Québec

En privé, son ministre Pierre Fitzgibbon semble ouvert",0
2022-08-31,"Par un jour de pluie, la caravane du @PconservateurQc se dirige vers le Saguenay pour parler du projet GNL Québec, qu’@E_Duhaime veut raviver #polqc #qc2022",0
2022-08-31,"À Québec, Éric Duhaime a acheté un immeuble à 4 logements pour les transformer en condos et les revendre +$. Duhaime a mentionné au Tribunal que 3 logements étaient inoccupés. Or, Radio-Canada a appris qu’il les louait avec Airbnb",0
2022-08-31,"En 2018, Éric Duhaime a loué 2 logements en Arbnb le temps d'un été.

Grosse nouvelle.

Pendant son mandat,Legault a dit qu'un peut se loger pour 500$/mois, à vendu sa maison pour 5 millions et à acheté un penthouse de + de 3 millions.",0
2022-08-31,"Le député Pascal Bérubé va conseiller son chef Paul-St-Pierre Plamondon pour la préparation aux débats des chefs",0
