"created_at","text","label_numeric"
2022-08-28,"Le Bloc et le PQ c'est le même parti ! #polqc #qc2022",1
2022-08-28,"«Le 3e lien, c'est important»: les enjeux à surveiller dans la Capitale-Nationale #qc2022",0
2022-08-28,"Petite balade pour prendre l’air pendant une grosse journée de contenu et en profiter pour faire un petit repérage de l’opération pancarte! #Taschereau #qc2022",2
2022-08-28,"Âgisme : Attitude de discrimination ou de ségrégation à l'encontre des personnes âgées. #qs #polqc #Elections2022",1
2022-08-28,"Bonne campagne électorale à tous.tes les candidat.e.s de chacun des partis! Une société avance lorsqu’il y a de bons débats d’idées! Pas besoin de critiquer les personnes. Les partis politiques devraient se concentrer sur les propositions aux grands enjeux de sociétés. #polqc",2
2022-08-28,"Le #Partiquébécois est le seul a promettre un referendum 1 er mandat si élu majoritaire, go!💙💪💪💪",0
2022-08-28,"Rappel d’@electionsquebec
 en ce début de la saison des pancartes: vandaliser une 🪧 électorale est non seulement une infraction régie par le Code criminel, mais c’est aussi contraire aux valeurs de notre système démocratique. On ne touche pas, qu’on les ❤️ ou ❌. #qc2022 #polqc",0
2022-08-28,"J'suis surpris que pas plus de gens aient fait le rapprochement entre le slogan de QS, «Changer d→ère»… et le slogan de la Banque Tangerine, «Changez d'ère bancaire». 🤔",2
2022-08-28,"Il est sado. Les quebecois sont ils maso? J'espère que non. #DehorsLaCAQ",1
2022-08-29,"Un candidat n’est rien sans une solide équipe de bénévoles!

Merci à vous tous! Vous êtes fantastiques! 💙",0
2022-08-29,"Baisse d’impôts de François Legault financée à même le Fonds des générations: «Dure journée pour la jeunesse!»",0
2022-08-29,"Souvenir d'hier... Nos candidats jeunes présents au lancement de campagne! 🥰 #polqc #PQ2022",0
2022-08-29,"Élections Québec 2022 - jour 2 : la CAQ et le PLQ y vont tous deux de promesses de baisses d'impôt et QS dévoile sa priorité en santé.",0
2022-08-29,"Un air d'été à #Québec",2
2022-08-29,"L’influence de l’argent dans le débat politique: un contrôle strict en période électorale.",0
2022-08-29,"Si votre slogan peut être adopté par tous les partis, c'est qu'il est nul. Mon avis sur les slogans 2022.",2
2022-08-29,"Encore une fois, merci à notre chef @francoislegault
 pour la belle visite, à toute son équipe, au restaurant Le Tournesol pour l'accueil, à tous les bénévoles et amis présents, et surtout, à ma famille qui me soutient depuis le début.",0
2022-08-29,"Le chef caquiste @francoislegault
 fait maintenant un arrêt en Beauce avec son équipe de candidat de la région Chaudière-Appalaches.",0
2022-08-29,"La CAQ a littéralement démoli le Québec dans les dernières années. Nos aînés ont été assassinés, nos droits piétinés, les relations humaines brisées, notres système d'éducation s'est effondré et leur slogan de campagne électorale est : Continuons.",1
2022-08-29,"Ce moment où tu réalises que ton sac à dos ressemble beaucoup trop à une affiche de @QuebecSolidaire.",2
2022-08-29,"Une stratège du PLQ dans Jean-Talon",0
2022-08-29,"⚡ Consulte le programme famille du @PconservateurQc
 - http://senseipascal.org/famille

Au revoir les listes d’attente et concurrence entre les garderies pour avoir plus de choix quant aux heures d'ouverture et les services offerts.",0
2022-08-29,"#CAQce n’est pas tout le monde qui est achetable! Je ne le suis pas!

@Francoislegault Je préfère largement me passer de l’argent que #Legault distribue (car c’est le nôtre en passant) et voter afin que le Québec #PQ devienne un pays où, nous seront maître de notre destin.",1
2022-08-29,"Cet après-midi je suis allé à la rencontre des travailleurs et travailleuses de l’hôpital Maisonneuve-Rosemont avec @vmarissal. C’est unanime: il est grand temps qu’un gouvernement prenne réellement soin du personnel soignant.  #polqc #qc2022",0
2022-08-29,"🐞La coccinelle est un symbole de bonheur entre moi et ma soeur ... Je pense à toi Nancy!

Cette coccinelle prend son envol jusqu'à toi, toi, toi... 
Jusqu'à vous qui avez besoin de chance 🌞

29 août 2022
#Québec",2
2022-08-29,"Je viens de jaser politique avec 2 collègues réticents à l'indépendance du Québec, par méconnaissance du sujet et des avantages.

Quelques minutes ont suffit pour qu'ils soient désormais plus ouverts à ce projet.

Dire la vérité, c'est payant 🙂",2
2022-08-29,"Des candidats conservateurs agressés: Duhaime condamne ces gestes.",0
2022-08-29,"Bonsoir Natashquan 👋 toujours des paysages à couper le souffle sur la #CôteNord! Bien heureuse de #continuer ma tournée ici👌#CAQ",0
2022-08-29,"Les médias ne parlent que de la déclaration de François Legault sur la «madame». Mais pourquoi ce silence médiatique sur celle de GND, bien pire, qui dénigre des milliers d'ainées dont le seul défaut est de ne pas voter pour #QS ?",1
2022-08-29,"Afin de répondre à l’augmentation du coût de la vie, la @coalitionavenir
 propose un montant ponctuel de 

✅600 $ par adulte ayant un revenu de 50K$ et 
✅400 $ par adulte gagnant de 50K $ à 100K$.",0
2022-08-29,"Utilisation du mot « nègre » dans un contexte académique: début des audiences entre l’université et Verushka Lieutenant-Duval #wokisme",0
2022-08-29,"Le @SPVM serait plus efficace et productive si les #policiers et #policières du @SPVM cesseraient de gaspiller leur temps et ressources sur la #répressionpolicière des #manifestations, et les faux accusations pour museler les lanceurs d'alerte et activistes #montréalais.",1
2022-08-29,"Demandez-donc un plan clair et mesurable à la ville de Montréal pour améliorer sérieusement l’efficacité et la productivité du #SPVM . L’incurie et la désorganisation, c’est assez tabarnak! Nous sommes la risée à travers le Canada. @Val_Plante",1
2022-08-29,"C'est le logo du Parti conservateur d'Éric Duhaime que vous voyez sur cette proposition de tracé pour un 3e lien qui passe au milieu de l'Île d'Orléans. 

Question: Quelle est la hauteur nécessaire au sud pour laisser passer les porte-conteneurs et navires de croisière? 

#PCQ",2
2022-08-29,"Humm. Tous les chefs de parti se sont fait dire explicitement par la Sûreté du Québec de ne pas parler des mesures de sécurité possibles pendant la campagne. Enjeu tactique. J’ai des échos que ça grogne chez les agents de la SQ dans les caravanes ce soir…",0
2022-08-29,"Des chefs de partis portant des gilets pare-balles, au Québec, pendant une campagne électorale. Sommes-nous vraiment rendus là ?",1
2022-08-29,"Note pour les anciens confrères et consoeurs : vous n'êtes pas à bord d'un autobus mais d'un autocar de campagne. N'attendez pas 34 jours avant de connaitre la différence.",0
2022-08-29,"Euh, je sais qu’il y a l’Ukraine et la #CAQ mais en #Irak il semble que la marmite chauffe!",0
2022-08-29,"Ça fait plusieurs tweets que je lis du #PCQ. La frustration s’installe!",2
2022-08-29,"« La #CAQ s’engage à verser » La CAQ? Ce cher PM, amant de la langue française,comprend sûrement que ce qu’il vient de tweeter, c’est l’aveux qu’il a décidé que le trésor québécois lui appartient. Comme jadis  Louis XIV le disait « L’État c’est moi ».",1
2022-08-29,"Y a juste le monde qui travaille pas qui a le temps de suivre la campagne",1
2022-08-29,"Peu importe votre allégeance politique, le vandalisme des affiches électorales c’est non tout simplement. Pour faire de la politique, ça prend du courage. Un peu de respect svp.",0
2022-08-29,"Oui la vie n'est pas facile mais il n'est pas impossible de réussir sa vie. Travail, Prière, Foi 💪

Bon Mardi everybody🙌 
#qc2022  #winners #Prayers #RDCongo",2
2022-08-29,"C’est beau de tout cacher avant l’élection, ils ont fait le coup en 2018 et ça super bien marché!",1
2022-08-29,"Hey @E_Duhaime
, peux-tu dire merci à ta meute de vandales pour le ramassage de nos affiches électorales, peux-tu juste leur dire d’attendre le 4 octobre, histoire de respecter la démocratie. Je sais, démocratie est un mot de plus de deux syllabes, mais fais leur un dessin! #pcq",1
2022-08-29,"130 billets vendus pour notre dîner estival des @ouiquebec hier. Toute la diversité du mouvement présente. Merci à nos orateurs, surtout, qui ont amené le soleil avec eux ! (+ de photos sur le FB des OUI Qc) #polqc",0
2022-08-29,"Le mot liberté appartient au #PCQ",1
2022-08-29,"Bien sûr Radiocan a choisi une photo qui te désavantage Grrr!",2
2022-08-29,"Un pays pour tout le monde, voilà qui distingue et enrage les péquistes ""de souche"". #polqc",2
2022-08-29,"Vous avez déménagé récemment? Avez-vous pensé à changer votre adresse sur la liste électorale? 📦🚚

Le jour de l’élection, vous ne pourrez pas le faire sur place. Date limite: 19 septembre.",0
2022-08-29,"Copie Duhaime sur la baisse d'impôts ainsi que sur la Liberté maintenant, principe qu'il a ridiculisé pendant 2 ans en voulant imposer un traitement médical pour travailler. Un seul mot décrit ce genre de type, #hypocrite #DehorsLaCAQ",1
2022-08-29,"Grace Daou, candidate Blainville",0
2022-08-29,"Ne parlez surtout pas des idées, d'un coup que les gens se mettrait à se fier sur leur jugement…",2
2022-08-29,"La CAQ et le PLQ, chouchous des élus municipaux",0
2022-08-29,"Boussole électorale 2022 de Radio-Canada: Je ne peux pas être plus à droite.",2
2022-08-29,"This meeting must have happened sometime between 2018 and now in the QLP war room. #qc2022",2
2022-08-30,"Breaking news: le Quebec est en recession!!
L’économie du Québec en « perte de vitesse » :#polqc https://lp.ca/f6UzcV?",1
2022-08-30,"#streetphotography #photography #photo #Montreal #Quebec",2
2022-08-30,"🚨 .@francoislegault
 n'a RIEN fait pendant 4 ans pour garantir un médecin de famille à chaque Québécois. 

Il a simplement fait passer la liste d'attente de 400.000 à 1 million de Québécois qui attendent un médecin de famille",1
2022-08-30,"Au troisième jour de la campagne électorale au Québec, le coût de la vie et l'environnement sont au coeur des annonces.",0
2022-08-30,"L'ordre dans lequel un parti politique aborde les sujets est particulièrement révélateur de ses priorités. Le PQ a choisi de présenter aujourd’hui un plan complet, réaliste et détaillé pour lutter contre les changements climatiques. #polqc #pq",0
2022-08-30,"J'ai pris beaucoup trop de café aujourd'hui... #assnat #polqc #Electionsqc2022 #liberticide",2
2022-08-30,"#RDIMordus de campagne

Réduire, annuler les versements dans le Fonds des générations, bonne idée?

#polqc",2
2022-08-30,"Quand c'est rendu que tu bouches les trous avec du personnel politique à la dernière minute, c'est que ton bateau est déjà au fond de l'eau.",0
2022-08-30,"Le semaine dernière, Maxime Roy s'annonçait encore comme directeur des communications du #PLQ.  Ajd, attaché de presse de la CAQ. Bref, ce qu'il est réellement est un mercenaire politique.  #polqc #qc2022",1
2022-08-30,"Ça fait deux jours que la campagne est commencée et on a déjà des promesses de baisses d’impôt. À qui profitent-elles réellement?",0
2022-08-30,"Aucune déclaration à vérifier.",2
2022-08-30,"Bulletin de candidature déposé. C’est une petite fierté, le @partiquebecois
 est encore en forme puisqu’on a déposé 137 signatures, les premiers, à la minute pile où c’était possible. L’accueil est bon, on continue! #polqc #pq #Lacstjean",0
2022-08-30,"Au sujet du ""supposé"" plagiat de la CAQ... Entendu aux mordus de politique :
""Tous les partis politiques sont devant les mêmes défis, ça se peut qu’ils arrivent aux mêmes solutions.""
AMEN !
On peut arrêter les enfantillages maintenant?",0
2022-08-30,"Le seul parti progressiste capable de battre la CAQ dans la Capitale Nationale, c’est Québec solidaire. 

On a la plus grosse machine militante, celle qui a fait élire Catherine et Sol en 2018, elle est encore plus forte et nombreuse en 2022!",0
2022-08-30,"Legault ce matin avec quelques uns de ses supporters! #polqc2022 #CAQ",2
2022-08-30,"Le 3 octobre, on inverse la tendance. Tout le monde vote. #TLMV",2
2022-08-30,"L’#UQAM organise un débat électoral en collaboration avec @tvanouvelles
 le 7 septembre, animé par notre diplômé Pierre-Olivier Zappa. 

Places limitées; réservez ou suivez le débat en direct sur Facebook!",0
2022-08-30,"La force du @PconservateurQc
, c'est la qualité de son équipe et les convictions passionnées de ses membres. 💪

Un GROS merci à tous nos bénévoles qui ont participé à notre ""chasse aux poteaux"" ce weekend, jusqu'aux petites heures du matin ! 🙏",0
2022-08-30,"Faut donner raison a Anglade, #Legault l'a copie. Qu'est ce que #Legauut attend pour AUGMENTER LES RENTES DU QUÉBEC, c'est ça que les AINÉS veulent. 
 2000$ pour les aînés: Legault est «un copieur», plaide Anglade | JDQ https://",0
2022-08-30,"Le premier ministre @francoislegault
 arrive dans #StFrançois accueilli par @Sthilairec
, @Genevie81886149
 et André Bachand de la @coalitionavenir
.",0
2022-08-30,"C'est ironique quand même de voir les animateurs de Radio X qui passent leurs temps à dénoncer le parti pris des médias quand on les voit faire la promotion de Duhaime et compagnie sans aucune retenue. #qc2022 #polqc https://t.co/57Sq0AQo1X",0
2022-08-30,"La Coalition avenir Québec (CAQ) et ses deux candidats sur la Côte-Nord, Yves Montigny dans René-Lévesque, et Kateri C. Jourdain dans Duplessis, ont dévoilé leurs propositions pour aider les Québécois à lutter contre l’inflation.",0
2022-08-30,"Est-ce le monde à l'envers?

Selon @JFLisee
 les mesures anti-inflationnistes de Québec solidaire sont moins progressistes que celles de la Coalition Avenir Québec et du Parti libéral",0
2022-08-30,"Cher @francoislegault, normalement j’ai tendance à pencher de votre côté mais là, avec le 2k$ / ainé(e)s, l’école de Sherbrooke, pour ne nommer que c’est 2 choses là, vous mangez vraiment le lunch du @LiberalQuebec@DomAnglade
",0
2022-08-30,"L’heure juste: le chef de QS dit que les soins dentaires sont les plus chers au Québec, mais c'est plutôt en Alberta et en Colombie-Britannique",0
2022-08-30,"Staircase, downtown #Montreal , #Quebec
Canon EOS RP | RF24-105mm F4 L IS USM
63mm ƒ/8.0 1/160s ISO 800",2
2022-08-30,"Je viens de faire ma petite contribution au @PconservateurQc
J'invite ceux qui me suivent et qui croient comme moi que le #PCQ peut faire la différence, à faire un don. On débarque Legault et on remet le Québec d'aplomb.
Quant aux autres, bonne chance motherfuckers! lol! ;)",2
2022-08-30,"Fuck l'avenir!
Fuck les générations futures!
Fuck la société à long terme!
Des baisses d'impôts tout de suite pour des votes tout de suite!
On veut le pouvoir!
On veut nos limos!
Fuck le reste!",2
2022-08-30,"Embarqueriez-vous avec Christian Dubé dans une van grise, avec un code QR sur le côté?
Genre, une journée qui pleut dans un chemin moins fréquenté? -Claude Gelinas",2
2022-08-30,"#PLQ #polqc2022 Hey est bonne pour emballer des cartes La Madame, ça donne le gout de voter pour le PLQ.",2
2022-08-30,"Duhaime qui clame avoir gagné la guerre des pancartes; Anglade qui accuse les autres de copier ses idées; Legault qui parle de ""la madame"" pour éviter de nommer la chef d'un parti rival; GND qui fait des blagues d'ado sur les ""vieux"". C'est pas la grosse maturité! 🙄",2
2022-08-30,"... Pourquoi un appel d'offres MAINTENANT pour des gardiens pour camps detentions quarantaines...??? Veut ps etre conspi mais .. aidez moi a comprendre .. #polqc #polcan #canada #CovidIsNotOver #wtf",1
2022-08-30,"La santé, un enjeu complexe qui sera au coeur de la campagne électorale #polqc La population de La Sarre, en Abitibi, a décidé de s'attaquer elle-même au problème de pénurie de personnel en santé et lancer une grande séduction",0
2022-08-30,"OR not championed by a person, eh. Lackey of Likud (LOL) @liberal_party
 & Dear Leader Justoinette #Trudeau were all too happy to feed #Muslim women to racist & Islamophobic alligators - lest ""his"" vote bank in #Quebec be dented. #cdnpoli #Canada @TellMamaUK
 @MaxBlumenthal
 @NoLore",1
2022-08-30,"Qui, à Rouyn-Noranda, se souvient que c’était urgent, que c’était  une question de vie ou de mort? Ah ben non, y a un festival de musique, le reste peut attendre. 🤦🏻‍♂️ #FonderieHorne #SantéPublique #polQC",0
2022-08-30,"Projection Québec  
30 August/Août 2022

CAQ - 43% - 93 seats/sièges
PLQ - 17% - 19 seats/sièges
QS - 15% - 9 seats/sièges
PCQ - 15% - 2 seats/sièges
PQ - 10% - 2 seats/sièges

Demandez pour une circo. individuelle si vous voulez.

Ask for a constituency if you want.",0
2022-08-30,"Oui je l'avoue... je suis un anti CAQ, anti masque, anti vax expérimental.... mais surtout, un anti bullshit !

#DehorsLaCAQ",2
2022-08-30,"Plan en environnement du @partiquebecois
 
À lire! 

Le PQ ramènerait à 8 000$ la subvention pour VE et ce montant serait indexé au coût de la vie 👍
#Qc2022",0
2022-08-30,"Surprise non, mais leur insistance à mettre tous sur le dos des changements climatiques, et extrapoler sur ce qu'on le ressent sans jamais s'adresser à nous est plus qu'insultante et enlève toute crédibilité à leur éco activisme! #JustinTrudeau #Canada #Quebec",1
2022-08-30,"Est-ce que les candidats «parachutés» dans une région qui n’est pas la leur sont désavantagés?",2
2022-08-30,"Des publicités du PCQ enfreignent la loi électorale https://lapresse.ca/elections-quebec/2022-08-30/des-publicites-du-pcq-enfreignent-la-loi-electorale.php #Québec #polqc #PCQ #Duhaime #quebec2022 #polqc2022 #qc2022",0
2022-08-30,"Cette campagne électorale me fascine beaucoup!  

Pour le moment, les partis politiques se testent et s'étudient. 

La comparaison qui me vient en tête: le début de La finale de la Coupe du monde de soccer.

#polqc #assnat #qc2022 #polcan #quebec2022",2
2022-08-30,"C’est un fait que #qs a une 🦷 contre les faits! #polQC #AssNat #QC2022",0
2022-08-30,"La cheffe @DomAnglade du @LiberalQuebec est dans un rassemblement militant ce soir dans Montmagny. Moins de 30 personnes sont dans la salle. Peu d’applaudissements et on pourrait, presque, entendre voler une mouche #qc2022",0
2022-08-30,"Incroyable ces images du #Pakistan , le 1/3 du pays a été inondé , une misère affreuse , qu'avant-nous à nous lamenter dans notre pays ?  #polqc #polcan",0
2022-08-30,"#continuons 🌈 #coalitionavenir @francoislegault
 @cdube_sante
 @GGuilbaultCAQ
 
🤬🤬🤬",2
2022-08-30,"For the first time since the start of the pandemic, schools in Quebec will open without any public health measures in place. Kids with chronic illness and those with weakened immune systems will have no remote learning option. #teachertwitter #Quebec",0
2022-08-30,"Je viens de recevoir un chèque de 6,50$ d’un recours collectif contre Microsoft.

Me voilà armé d’un bouclier anti-inflation.

#polqc",2
2022-08-30,"Les Anglos pissent sur Lévesque ! La Gazette méprise les Québécois francophones, une fois de plus !",1
2022-08-30,"Planifier comment faire de la merde durant les élections au #Québec en abordant les lois 21 et96.",2
2022-08-31,"Gens de St-Jérôme, on vote pour l’extraordinaire Sandrine Michon @SMichonPQ #polqc2022 #polqc",2
2022-08-31,"Résumé graphique de l'aide proposée, à ce jour, par les cinq partis politiques, en lien avec le maintien du pouvoir d'achat.

Les baisses d'impôt et de taxes, c'est d'abord pour les riches !

Je suis fier du Parti Québécois, qui aide celles et ceux dans le besoin.",0
2022-08-31,"Message de notre chef du Parti conservateur du Québec, Éric Duhaime

""Jamais je ne vais me laisser intimider par François Legault""

N’hésitez pas à partager. #PCQ #LibresChezNous",0
2022-08-31,"Legault: il a tyranisé la population qui s'est écoeuré.Pas besoin de blâmer les autres.

Fait penser a un homme violent qui comprends que da femme le laisse.

Le cycle de la violence se termine quand les victimes le decident et non quand le tyran le veut!",1
2022-08-31,"Le projet de GNL Québec pourrait-il être relancé? François Legault affirme que c'est toujours au point mort.

Le PCQ dit vouloir relancer le projet, tandis que le PLQ, le PQ et QS y sont toujours opposés.",0
2022-08-31,"Un homme accusé d’avoir menacé Marwah Rizqy. La libérale demande des mesures de sécurité pour les députés #assnat",0
2022-08-31,"Aujourd'hui j'ai fait semblant que les écoles au Québec c'est important. J'ai aussi bullshité en lançant des promesses vides d'investissement de 2 millards dans nos écoles quand on est même pas capable de prendre 400 quelques millions du Fédéral donnés pour ça. #CAQ #polqc",1
2022-08-31,"J'ai rapporté du #Québec une jolie déco #bouledesorcière  #witchball désormais suspendue à ma fenêtre
Protection de la maison contre des esprits maléfiques et les sorcières (si l'une d'elles passe devant, elle sera attirée puis capturée dans la boule)
instagram @lestroiscorbeaux",2
2022-08-31,"Et le 400 millions que le fédéral vous a donné, il est passé ou lui? Vous nous faite croire que vous aller mettre 2 milliards quand vous avez détourné les 400 millions du fédéral!! #polqc #caq",1
2022-08-31,"vous n'êtes pas au service de la population, nous sommes a votre service. débarrassez!!!!! #dehorslacaq",1
2022-08-31,"Venez jaser un peu avec nous tantôt ! #Rosemont #polqc #polqc2022",2
2022-08-31,"Le Parti libéral du Québec n'a toujours pas ses 125 candidats au quatrième jour de cette campagne électorale. Une autre candidate vient d'ailleurs de se désister.",0
2022-08-31,"Un gros plaisir de rencontrer Matthieu et Louis-Alexandre pour la remise de leur affiche.🤘

Le message est unanime dans mes échanges: on veut du changement à l'#assnat le 03 octobre. 👍

Encore quelques dodos avant de dire ""bye, bye, Legault"" !

#polqc #pcq #elections2022",2
2022-08-31,"
En public, François Legault ferme la porte au projet GNL-Québec

En privé, son ministre Pierre Fitzgibbon semble ouvert",0
2022-08-31,"Par un jour de pluie, la caravane du @PconservateurQc se dirige vers le Saguenay pour parler du projet GNL Québec, qu’@E_Duhaime veut raviver #polqc #qc2022",0
2022-08-31,"À Québec, Éric Duhaime a acheté un immeuble à 4 logements pour les transformer en condos et les revendre +$. Duhaime a mentionné au Tribunal que 3 logements étaient inoccupés. Or, Radio-Canada a appris qu’il les louait avec Airbnb",0
2022-08-31,"En 2018, Éric Duhaime a loué 2 logements en Arbnb le temps d'un été.

Grosse nouvelle.

Pendant son mandat,Legault a dit qu'un peut se loger pour 500$/mois, à vendu sa maison pour 5 millions et à acheté un penthouse de + de 3 millions.",0
2022-08-31,"Après le chou-fleur mauve de @annabelleblais:

la capacité à reconnaître un bon blé d’inde semble être une tradition chez les chefs du PQ! 😂

Tout le monde sait que le meilleur blé d’inde, c’est le blé d’inde québécois! 🌽⚜️ #quebec2022 #polqc",2
2022-08-31,"La différence entre le #pq et #qs? Le PQ, n'a pas de camp de rééducation où envoyer son bénévole. 😏",1
2022-08-31,".@marwahrizqy est ébranlée par des menaces de mort reçues. Enceinte de 8 mois, les policiers lui ont demandé de rester le + possible chez elle. Tout le monde ne parle que de ça ce soir au rassemblement du @LiberalQuebec",0
